Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
641.0	0.5509861298352406	0.33030750698041395	0.11870636318434541	36.66227725391667	14.464273943472461	59.67159634783604	620273.0609206931	0.9665756974361689	0.2541050456520495	4703.62676088311	80.0
642.0	0.5325550387844683	0.31925835817928155	0.14818660303625023	36.70116159903441	15.203344219207231	57.6645405740804	620930.9281775749	0.9704559510624264	0.27919324282399505	4703.62676088311	80.0
644.0	0.48457990806610046	0.29049802290662763	0.2249220690272719	36.731720888910104	15.319134944458748	57.404599292746106	621447.9474598055	0.9721312838151155	0.2824425088406737	4703.6267608831095	80.0
646.0	0.42127472175874503	0.25254756075186174	0.3261777174893931	38.987126205864	16.605505699748647	53.31826681239614	659606.1652342988	0.9859169040230149	0.3335216648450483	5014.6501954718515	80.0
647.0	0.3846916940840499	0.23061661183190008	0.3846916940840499	39.01282110321264	16.941565805562092	53.08364686682774	660040.8859833154	0.9867923486389629	0.33645441416465327	5014.6501954718515	80.0
650.0	0.2663882773948615	0.15969557676781265	0.5739161458373259	39.056602836027935	17.680963469584118	52.70900310114586	660781.6100042942	0.9882695512627665	0.3411374612356768	5014.6501954718515	80.0
651.0	0.5025865234255633	0.3891344924933812	0.10827898408105556	36.720978753829804	14.25483012588595	60.055959503018556	621266.2059667463	0.9695548997060843	0.24930050621226807	4703.626760883111	80.0
652.0	0.48720606070806094	0.3772259587883881	0.135567980503551	36.69519780793393	14.40794532608321	59.69122816521448	620830.0293999304	0.9686683639299726	0.25385964793481897	4703.626760883111	80.0
653.0	0.4686815177809521	0.3628830779616602	0.16843540425738773	36.70116159903441	15.203344219207231	57.6645405740804	620930.9281775749	0.9704559510624264	0.27919324282399505	4703.62676088311	80.0
654.0	0.4467431731480569	0.34589701445426696	0.20735981239767615	36.72379102279311	15.299458537185194	57.447640713770845	621313.7855174086	0.9717759952877435	0.2819044910778644	4703.62676088311	80.0
655.0	0.42127472175874503	0.3261777174893931	0.25254756075186174	36.731720888910104	15.319134944458748	57.404599292746106	621447.9474598055	0.9721312838151155	0.2824425088406737	4703.6267608831095	80.0
656.0	0.39238346567954446	0.3038082671602278	0.3038082671602278	37.46651506940821	15.304866397586995	56.32748182013378	633879.6093647021	0.9812084873682869	0.29590647724832775	4792.490599337036	80.0
657.0	0.360456003602935	0.2790879927941301	0.360456003602935	38.987126205864	16.605505699748647	53.31826681239614	659606.1652342988	0.9859169040230149	0.3335216648450483	5014.6501954718515	80.0
658.0	0.3261777174893931	0.25254756075186185	0.4212747217587451	39.01282110321264	16.941565805562092	53.08364686682774	660040.8859833154	0.9867923486389629	0.33645441416465327	5014.6501954718515	80.0
